exit_structure,top1_position_share,top3_position_share,top20_position_share,top_decile_position_share,top3_token_share,top10pct_token_share,max_month_share,max_month,n_tokens
E1,0.1271434227218123,0.3814302681654369,1.0,2.7971552998798703,1.2412582345017606,0.8435813397158518,2.1175385934626623,2025-07,24
E2,-0.17995282588933414,-0.5398584776680024,-3.599056517786682,-3.9589621695653507,-1.5379047384891245,-1.2190677003833625,0.0,2025-07,24
E3,-0.024850310926896907,-0.07455093278069072,-0.4970062185379379,-0.5467068403917317,-0.053821608597079296,-0.05129207008508262,0.0,2025-07,24
E4,0.11972406894317768,0.35917220682953305,1.0,2.6339295167499084,0.8682473681782662,0.6692244417970672,1.9900204601255047,2025-07,24
