cid,entry_date,entry_price,exit_date,exit_price,exit_type,gross_return,hold_days,es,recon_date
RENDER-USD,2025-07-01,3.073117971420288,2025-07-10,3.6489460468292236,TP,0.18737584458653497,9,E2,2025-06-30
FARTCOIN-USD,2025-07-01,1.0208649635314941,2025-07-02,1.2171169519424438,TP,0.19224088926712907,1,E2,2025-06-30
ORCA-USD,2025-07-01,1.8434590101242065,2025-07-09,2.212150812149048,TP,0.2,8,E2,2025-06-30
MNDE-USD,2025-07-01,0.12329000234603882,2025-07-14,0.11096100211143493,SL,-0.10000000000000002,13,E2,2025-06-30
MSOL-USD,2025-07-01,191.59547424316406,2025-07-15,227.33958435058594,TP,0.18656030497910986,14,E2,2025-06-30
JITOSOL-USD,2025-07-01,178.08615112304688,2025-07-16,213.70338134765623,TP,0.1999999999999999,15,E2,2025-06-30
FIDA-USD,2025-07-01,0.07007300108671188,2025-07-02,0.0829709991812706,TP,0.18406515911310947,1,E2,2025-06-30
GALA-USD,2025-07-01,0.013395000249147415,2025-07-09,0.016074000298976897,TP,0.1999999999999999,8,E2,2025-06-30
PONKE-USD,2025-07-01,0.11212900280952454,2025-07-02,0.12698499858379364,TP,0.132490215751809,1,E2,2025-06-30
SLERF-USD,2025-07-01,0.06632799655199051,2025-07-10,0.07875300198793411,TP,0.18732671091918768,9,E2,2025-06-30
KMNO-USD,2025-07-01,0.05757300183176994,2025-07-20,0.06864599883556366,TP,0.19232967973685564,19,E2,2025-06-30
PYUSD-USD,2025-07-01,0.9995570182800293,2025-08-30,0.9995110034942627,MAXHOLD,-4.6035178509156704e-05,60,E2,2025-06-30
HNT-USD,2025-07-01,2.1727869510650635,2025-07-09,2.607344341278076,TP,0.19999999999999987,8,E2,2025-06-30
ZETA-USD,2025-07-01,0.1691329926252365,2025-07-09,0.2029595911502838,TP,0.19999999999999996,8,E2,2025-06-30
STSOL-USD,2025-07-01,177.94534301757812,2025-07-16,211.87554931640625,TP,0.19067768632459445,15,E2,2025-06-30
BSOL-USD,2025-07-01,180.35562133789062,2025-07-15,214.1378631591797,TP,0.18730905957180613,14,E2,2025-06-30
CHILLGUY-USD,2025-07-01,0.04597000032663345,2025-07-02,0.05516400039196014,TP,0.19999999999999998,1,E2,2025-06-30
ZEREBRO-USD,2025-07-01,0.02729099988937378,2025-07-08,0.03274919986724854,TP,0.20000000000000004,7,E2,2025-06-30
WIF-USD,2025-08-01,0.8797019720077515,2025-08-12,1.0340640544891357,TP,0.1754708837688318,11,E2,2025-07-31
RAY-USD,2025-08-01,2.5950870513916016,2025-08-09,3.1141044616699216,TP,0.1999999999999999,8,E2,2025-07-31
RENDER-USD,2025-08-01,3.5361061096191406,2025-08-12,4.177793025970459,TP,0.18146709868399052,11,E2,2025-07-31
FARTCOIN-USD,2025-08-01,0.9171069860458374,2025-08-08,1.0921740531921387,TP,0.19089056109049346,7,E2,2025-07-31
ORCA-USD,2025-08-01,2.1163411140441895,2025-08-07,2.5396093368530273,TP,0.19999999999999996,6,E2,2025-07-31
MNDE-USD,2025-08-01,0.09189300239086151,2025-08-05,0.10208400338888168,TP,0.11090072946657402,4,E2,2025-07-31
MSOL-USD,2025-08-01,213.707275390625,2025-08-12,256.44873046875,TP,0.2,11,E2,2025-07-31
JITOSOL-USD,2025-08-01,198.4488067626953,2025-08-12,238.13856811523436,TP,0.19999999999999996,11,E2,2025-07-31
FIDA-USD,2025-08-01,0.096841000020504,2025-08-12,0.11249899864196777,TP,0.16168770064485632,11,E2,2025-07-31
GALA-USD,2025-08-08,0.01697699911892414,2025-08-31,0.015279299207031726,SL,-0.10000000000000002,23,E2,2025-07-31
PONKE-USD,2025-08-01,0.11103600263595581,2025-08-12,0.13189899921417236,TP,0.18789398107763539,11,E2,2025-07-31
SLERF-USD,2025-08-01,0.06765999644994736,2025-08-10,0.07525999844074249,TP,0.11232637288737322,9,E2,2025-07-31
KMNO-USD,2025-08-01,0.05049299821257591,2025-08-12,0.06059159785509109,TP,0.19999999999999996,11,E2,2025-07-31
PYUSD-USD,2025-08-01,0.9992780089378357,2025-09-30,0.999783992767334,MAXHOLD,0.0005063494092460988,60,E2,2025-07-31
HNT-USD,2025-08-01,2.829533100128174,2025-08-18,2.5465797901153566,SL,-0.09999999999999994,17,E2,2025-07-31
IOTX-USD,2025-08-01,0.02852500043809414,2025-09-04,0.025672500394284727,SL,-0.09999999999999992,34,E2,2025-07-31
ZETA-USD,2025-08-01,0.18191200494766235,2025-09-24,0.16372080445289613,SL,-0.09999999999999991,54,E2,2025-07-31
STSOL-USD,2025-08-01,197.48574829101562,2025-08-12,236.98289794921874,TP,0.19999999999999996,11,E2,2025-07-31
BSOL-USD,2025-08-01,200.96871948242188,2025-08-12,241.16246337890624,TP,0.19999999999999996,11,E2,2025-07-31
CHILLGUY-USD,2025-08-01,0.05306199938058853,2025-08-14,0.04775579944252968,SL,-0.09999999999999995,13,E2,2025-07-31
ZEREBRO-USD,2025-08-01,0.026467999443411827,2025-08-09,0.031300000846385956,TP,0.1825601293858598,8,E2,2025-07-31
WIF-USD,2025-09-01,0.758637011051178,2025-09-11,0.9103644132614135,TP,0.19999999999999987,10,E2,2025-08-31
RAY-USD,2025-09-01,3.2737979888916016,2025-09-21,2.9464181900024413,SL,-0.10000000000000003,20,E2,2025-08-31
RENDER-USD,2025-09-01,3.3238000869750977,2025-09-08,3.790178060531616,TP,0.14031468841465636,7,E2,2025-08-31
FARTCOIN-USD,2025-09-01,0.7144399881362915,2025-09-08,0.8327940106391907,TP,0.16565985172756195,7,E2,2025-08-31
ORCA-USD,2025-09-01,2.1611790657043457,2025-09-13,2.3756730556488037,TP,0.09924859691094254,12,E2,2025-08-31
MNDE-USD,2025-09-01,0.12738999724388123,2025-09-08,0.15286799669265747,TP,0.19999999999999996,7,E2,2025-08-31
MSOL-USD,2025-09-01,260.14019775390625,2025-09-11,312.16823730468747,TP,0.19999999999999987,10,E2,2025-08-31
JITOSOL-USD,2025-09-01,241.6949462890625,2025-09-11,290.033935546875,TP,0.2,10,E2,2025-08-31
FIDA-USD,2025-09-01,0.08333799988031387,2025-09-11,0.09927400201559067,TP,0.19122131750417976,10,E2,2025-08-31
GALA-USD,2025-09-01,0.015575000084936619,2025-09-12,0.018397999927401543,TP,0.1812519953174955,11,E2,2025-08-31
PONKE-USD,2025-09-01,0.09644400328397751,2025-09-11,0.11522000283002853,TP,0.19468291347016628,10,E2,2025-08-31
MYRO-USD,2025-09-01,0.021998999640345573,2025-09-11,0.026398799568414687,TP,0.19999999999999996,10,E2,2025-08-31
SLERF-USD,2025-09-01,0.07718800008296967,2025-09-10,0.09245999902486801,TP,0.19785457487540056,9,E2,2025-08-31
KMNO-USD,2025-09-01,0.05287899821996689,2025-09-10,0.06345479786396026,TP,0.19999999999999984,9,E2,2025-08-31
PYUSD-USD,2025-09-01,0.9995620250701904,2025-10-31,0.9995549917221069,MAXHOLD,-7.036429863371614e-06,60,E2,2025-08-31
HNT-USD,2025-09-01,2.5086240768432617,2025-09-24,2.2577616691589357,SL,-0.09999999999999992,23,E2,2025-08-31
IOTX-USD,2025-09-01,0.027713000774383545,2025-09-20,0.02494170069694519,SL,-0.10000000000000002,19,E2,2025-08-31
ZETA-USD,2025-09-01,0.17893299460411072,2025-09-27,0.16103969514369965,SL,-0.1,26,E2,2025-08-31
STSOL-USD,2025-09-01,239.05140686035156,2025-09-11,286.86168823242184,TP,0.19999999999999984,10,E2,2025-08-31
BSOL-USD,2025-09-01,244.27438354492188,2025-09-11,293.12926025390624,TP,0.19999999999999996,10,E2,2025-08-31
CHILLGUY-USD,2025-09-01,0.03866500034928322,2025-09-07,0.04639800041913986,TP,0.20000000000000004,6,E2,2025-08-31
ZEREBRO-USD,2025-09-01,0.020207000896334648,2025-09-12,0.024248401075601576,TP,0.19999999999999993,11,E2,2025-08-31
WIF-USD,2025-10-01,0.7641940116882324,2025-10-09,0.6877746105194092,SL,-0.09999999999999991,8,E2,2025-09-30
RAY-USD,2025-10-01,2.8549160957336426,2025-10-09,2.5694244861602784,SL,-0.09999999999999996,8,E2,2025-09-30
RENDER-USD,2025-10-01,3.548769950866699,2025-10-08,3.1938929557800293,SL,-0.1,7,E2,2025-09-30
FARTCOIN-USD,2025-10-01,0.62956702709198,2025-10-05,0.7436360120773315,TP,0.18118640283981396,4,E2,2025-09-30
ORCA-USD,2025-10-01,2.010561943054199,2025-10-09,1.8095057487487793,SL,-0.09999999999999998,8,E2,2025-09-30
MNDE-USD,2025-10-01,0.14332400262355804,2025-10-08,0.12899160236120225,SL,-0.09999999999999996,7,E2,2025-09-30
MSOL-USD,2025-10-01,294.4431457519531,2025-10-09,264.99883117675785,SL,-0.09999999999999988,8,E2,2025-09-30
JITOSOL-USD,2025-10-01,273.3974914550781,2025-10-09,246.05774230957033,SL,-0.09999999999999994,8,E2,2025-09-30
FIDA-USD,2025-10-01,0.0828310027718544,2025-10-09,0.07454790249466896,SL,-0.10000000000000003,8,E2,2025-09-30
GALA-USD,2025-10-01,0.015430999919772148,2025-10-09,0.013887899927794933,SL,-0.1,8,E2,2025-09-30
PONKE-USD,2025-10-01,0.08897899836301804,2025-10-09,0.08008109852671623,SL,-0.10000000000000003,8,E2,2025-09-30
SLERF-USD,2025-10-01,0.08138599991798401,2025-10-09,0.0732473999261856,SL,-0.10000000000000003,8,E2,2025-09-30
KMNO-USD,2025-10-01,0.0722310021519661,2025-10-04,0.08350999653339386,TP,0.1561517083439878,3,E2,2025-09-30
PYUSD-USD,2025-10-01,0.999783992767334,2025-11-30,0.9995129704475403,MAXHOLD,-0.00027108087522338686,60,E2,2025-09-30
HNT-USD,2025-10-01,2.6356699466705322,2025-10-09,2.372102952003479,SL,-0.09999999999999996,8,E2,2025-09-30
ZETA-USD,2025-10-01,0.16657400131225586,2025-10-06,0.17834100127220154,TP,0.07064127575279606,5,E2,2025-09-30
STSOL-USD,2025-10-01,268.7919006347656,2025-10-09,241.91271057128907,SL,-0.09999999999999998,8,E2,2025-09-30
BSOL-USD,2025-10-01,276.723388671875,2025-10-09,249.0510498046875,SL,-0.10000000000000002,8,E2,2025-09-30
CHILLGUY-USD,2025-10-01,0.039719998836517334,2025-10-09,0.0357479989528656,SL,-0.09999999999999996,8,E2,2025-09-30
WIF-USD,2025-11-01,0.5352349877357483,2025-11-02,0.4817114889621735,SL,-0.09999999999999998,1,E2,2025-10-31
RAY-USD,2025-11-01,1.6753220558166504,2025-11-02,1.5077898502349854,SL,-0.1,1,E2,2025-10-31
RENDER-USD,2025-11-01,2.3292179107666016,2025-11-02,2.0962961196899417,SL,-0.09999999999999988,1,E2,2025-10-31
FARTCOIN-USD,2025-11-01,0.33878400921821594,2025-11-02,0.30490560829639435,SL,-0.1,1,E2,2025-10-31
ORCA-USD,2025-11-01,1.5537300109863281,2025-11-02,1.3983570098876954,SL,-0.09999999999999994,1,E2,2025-10-31
MNDE-USD,2025-11-01,0.10701099783182144,2025-11-02,0.0963098980486393,SL,-0.09999999999999992,1,E2,2025-10-31
MSOL-USD,2025-11-01,248.9127655029297,2025-11-02,224.02148895263673,SL,-0.09999999999999995,1,E2,2025-10-31
JITOSOL-USD,2025-11-01,230.86834716796875,2025-11-02,207.7815124511719,SL,-0.09999999999999992,1,E2,2025-10-31
FIDA-USD,2025-11-01,0.05789700150489807,2025-11-02,0.05210730135440827,SL,-0.09999999999999992,1,E2,2025-10-31
GALA-USD,2025-11-01,0.010437999852001667,2025-11-02,0.009394199866801501,SL,-0.09999999999999994,1,E2,2025-10-31
PONKE-USD,2025-11-01,0.05839899927377701,2025-11-02,0.05255909934639931,SL,-0.09999999999999995,1,E2,2025-10-31
SLERF-USD,2025-11-01,0.012161999940872192,2025-11-02,0.010945799946784974,SL,-0.09999999999999991,1,E2,2025-10-31
KMNO-USD,2025-11-01,0.06190099939703941,2025-11-02,0.055710899457335476,SL,-0.09999999999999994,1,E2,2025-10-31
PYUSD-USD,2025-11-01,0.9995549917221069,2025-12-31,0.9996100068092346,MAXHOLD,5.503958019648474e-05,60,E2,2025-10-31
HNT-USD,2025-11-01,2.38303804397583,2025-11-03,2.144734239578247,SL,-0.09999999999999996,2,E2,2025-10-31
IOTX-USD,2025-11-01,0.01155600044876337,2025-11-02,0.010400400403887034,SL,-0.09999999999999996,1,E2,2025-10-31
ZETA-USD,2025-11-01,0.11693800240755081,2025-11-02,0.10524420216679574,SL,-0.09999999999999992,1,E2,2025-10-31
STSOL-USD,2025-11-01,226.07118225097656,2025-11-02,203.4640640258789,SL,-0.09999999999999998,1,E2,2025-10-31
BSOL-USD,2025-11-01,234.05252075195312,2025-11-02,210.64726867675782,SL,-0.09999999999999998,1,E2,2025-10-31
CHILLGUY-USD,2025-11-01,0.02784699946641922,2025-11-02,0.025062299519777297,SL,-0.10000000000000002,1,E2,2025-10-31
ZEREBRO-USD,2025-11-01,0.04306099936366081,2025-11-03,0.04960399866104126,TP,0.15194722356820373,2,E2,2025-10-31
WIF-USD,2025-12-01,0.3455809950828552,2025-12-03,0.38261398673057556,TP,0.10716154005761064,2,E2,2025-11-30
RAY-USD,2025-12-01,1.0022250413894653,2025-12-03,1.2026700496673584,TP,0.19999999999999996,2,E2,2025-11-30
RENDER-USD,2025-12-01,1.5659290552139282,2025-12-14,1.4093361496925354,SL,-0.1,13,E2,2025-11-30
FARTCOIN-USD,2025-12-01,0.320235013961792,2025-12-03,0.38012200593948364,TP,0.1870095066644927,2,E2,2025-11-30
ORCA-USD,2025-12-01,1.2588579654693604,2025-12-11,1.1329721689224244,SL,-0.09999999999999996,10,E2,2025-11-30
MNDE-USD,2025-12-01,0.06491799652576447,2025-12-05,0.07299300283193588,TP,0.12438779288215761,4,E2,2025-11-30
MSOL-USD,2025-12-01,170.04380798339844,2026-01-29,153.0394271850586,SL,-0.09999999999999996,59,E2,2025-11-30
JITOSOL-USD,2025-12-01,158.0266876220703,2026-01-29,142.2240188598633,SL,-0.09999999999999992,59,E2,2025-11-30
FIDA-USD,2025-12-01,0.043845999985933304,2025-12-16,0.039461399987339975,SL,-0.09999999999999996,15,E2,2025-11-30
GALA-USD,2025-12-01,0.006767000071704388,2025-12-17,0.006090300064533949,SL,-0.09999999999999995,16,E2,2025-11-30
PONKE-USD,2025-12-01,0.03217799961566925,2025-12-14,0.028960199654102327,SL,-0.09999999999999995,13,E2,2025-11-30
KMNO-USD,2025-12-01,0.057927001267671585,2025-12-18,0.05213430114090443,SL,-0.09999999999999998,17,E2,2025-11-30
PYUSD-USD,2025-12-01,0.9995129704475403,2026-01-30,0.9994059801101685,MAXHOLD,-0.00010704247021819072,60,E2,2025-11-30
HNT-USD,2025-12-01,1.8914090394973755,2025-12-14,1.702268135547638,SL,-0.10000000000000002,13,E2,2025-11-30
ZETA-USD,2025-12-01,0.0831340029835701,2025-12-14,0.0748206026852131,SL,-0.09999999999999994,13,E2,2025-11-30
STSOL-USD,2025-12-01,153.58790588378906,2026-01-29,138.22911529541017,SL,-0.09999999999999992,59,E2,2025-11-30
BSOL-USD,2025-12-01,159.76992797851562,2026-01-30,143.79293518066407,SL,-0.09999999999999992,60,E2,2025-11-30
ZEREBRO-USD,2025-12-01,0.030162999406456947,2025-12-02,0.036195599287748334,TP,0.1999999999999999,1,E2,2025-11-30
WIF-USD,2026-01-01,0.301256000995636,2026-01-03,0.36150720119476315,TP,0.1999999999999999,2,E2,2025-12-31
RAY-USD,2026-01-01,0.9755169749259949,2026-01-04,1.170620369911194,TP,0.20000000000000004,3,E2,2025-12-31
RENDER-USD,2026-01-01,1.378972053527832,2026-01-02,1.6547664642333983,TP,0.19999999999999993,1,E2,2025-12-31
FARTCOIN-USD,2026-01-01,0.29006099700927734,2026-01-02,0.3480731964111328,TP,0.20000000000000004,1,E2,2025-12-31
ORCA-USD,2026-01-01,1.1011569499969482,2026-01-04,1.2319819927215576,TP,0.11880689916634676,3,E2,2025-12-31
MSOL-USD,2026-01-01,170.94253540039062,2026-01-29,153.84828186035156,SL,-0.1,28,E2,2025-12-31
JITOSOL-USD,2026-01-01,158.65390014648438,2026-01-29,142.78851013183595,SL,-0.09999999999999992,28,E2,2025-12-31
GALA-USD,2026-01-01,0.0062870001420378685,2026-01-03,0.007433000020682812,TP,0.18228087366854723,2,E2,2025-12-31
KMNO-USD,2026-01-01,0.05659700185060501,2026-01-18,0.05093730166554451,SL,-0.09999999999999995,17,E2,2025-12-31
PYUSD-USD,2026-01-01,0.9996100068092346,2026-03-02,1.0000050067901611,MAXHOLD,0.00039515408833026557,60,E2,2025-12-31
HNT-USD,2026-01-01,1.5208539962768555,2026-01-11,1.36876859664917,SL,-0.09999999999999991,10,E2,2025-12-31
ZETA-USD,2026-01-01,0.0713450014591217,2026-01-14,0.08106199651956558,TP,0.13619727888030658,13,E2,2025-12-31
STSOL-USD,2026-01-01,153.94369506835938,2026-01-29,138.54932556152343,SL,-0.10000000000000003,28,E2,2025-12-31
BSOL-USD,2026-01-01,160.56765747070312,2026-01-29,144.51089172363282,SL,-0.09999999999999992,28,E2,2025-12-31
ZEREBRO-USD,2026-01-01,0.02569499984383583,2026-01-05,0.029597999528050423,TP,0.15189724490895112,4,E2,2025-12-31
WIF-USD,2026-02-01,0.2540769875049591,2026-02-04,0.2286692887544632,SL,-0.09999999999999994,3,E2,2026-01-31
RAY-USD,2026-02-01,0.703794002532959,2026-02-04,0.6334146022796631,SL,-0.10000000000000003,3,E2,2026-01-31
RENDER-USD,2026-02-01,1.4981659650802612,2026-02-04,1.3483493685722352,SL,-0.09999999999999994,3,E2,2026-01-31
FARTCOIN-USD,2026-02-01,0.2163349986076355,2026-02-04,0.19470149874687195,SL,-0.09999999999999998,3,E2,2026-01-31
ORCA-USD,2026-02-01,0.8877350091934204,2026-02-04,0.7989615082740784,SL,-0.09999999999999995,3,E2,2026-01-31
MSOL-USD,2026-02-01,142.88392639160156,2026-02-03,128.5955337524414,SL,-0.09999999999999996,2,E2,2026-01-31
JITOSOL-USD,2026-02-01,126.78634643554688,2026-02-03,114.10771179199219,SL,-0.1,2,E2,2026-01-31
GALA-USD,2026-02-01,0.004699999932199717,2026-02-04,0.004229999938979745,SL,-0.0999999999999999,3,E2,2026-01-31
PONKE-USD,2026-02-01,0.03579200059175491,2026-02-02,0.032212800532579425,SL,-0.09999999999999992,1,E2,2026-01-31
KMNO-USD,2026-02-01,0.03411800041794777,2026-02-04,0.030706200376152994,SL,-0.09999999999999996,3,E2,2026-01-31
PYUSD-USD,2026-02-01,0.9994059801101685,2026-03-15,0.9996583461761475,MAXHOLD,0.00025251606554443933,42,E2,2026-01-31
HNT-USD,2026-02-01,0.9676039814949036,2026-02-04,0.8708435833454132,SL,-0.09999999999999998,3,E2,2026-01-31
ZETA-USD,2026-02-01,0.059282999485731125,2026-02-04,0.05335469953715801,SL,-0.10000000000000002,3,E2,2026-01-31
STSOL-USD,2026-02-01,128.58294677734375,2026-02-03,115.72465209960937,SL,-0.10000000000000002,2,E2,2026-01-31
